Doctor ID,First Name,Last Name,Gender,Hospital Affiliation,Specialization,Qualifications,State License Number,Contact Information,Availability,Permissions,Department,Biography,Ratings
cc68fd3f-9d37-4a5c-a2fc-7fe3696100ac,Lewis,Walker,Other,King's College Hospital,Orthopedics,"MRCP, MD, PhD",36203280,elaine34@hotmail.com,Yes,Read-Only,Psychiatry,"Debitis expedita delectus error. Fugiat soluta maxime voluptatibus deserunt.
Excepturi a aspernatur placeat. Minima sapiente ex iusto voluptatibus nam. Molestias id saepe modi maiores cum in.",2.899569579
e65a3ae4-3a72-417d-829e-d120cddb2316,Paula,Greenwood,Other,King's College Hospital,Cardiology,BSc,31280368,walshshirley@hawkins.org,Yes,Admin,Psychiatry,Nisi corrupti in non nam. Soluta consequatur eum quasi ipsam. Vero velit voluptates a nam commodi omnis.,4.052201975
fb46ed39-8772-4347-9cba-9be3040464c0,Joanne,Banks,Male,Royal Liverpool University Hospital,General Surgery,"MD, MSc, BSc",79078640,jordan79@yates.com,Yes,Read-Only,Orthopedics,Nam similique et dolorem deserunt excepturi aperiam. Ratione dolorem dolorem. Aperiam fugit fugit aut ratione aliquid beatae.,2.313705983
31cb5e8e-ae25-42ca-a894-8b4cf0fcccc6,Adrian,Young,Other,Royal Liverpool University Hospital,General Surgery,"MSc, PhD",72731370,mhumphreys@holmes-talbot.biz,Yes,Read-Only,Neurology,Sunt quia sunt labore praesentium adipisci. Adipisci modi ab illo. Corrupti natus molestiae.,2.569305285
b3390a6e-a0b8-4e45-9abe-c113a1832fdb,Kathleen,O'Donnell,Female,Queen Elizabeth Hospital,Pediatrics,PhD,56162698,terry94@leach.com,Yes,Read-Write,Cardiology,"In maxime suscipit deleniti incidunt.
Dolore quibusdam voluptatibus sunt eius necessitatibus. Fugit iste magni aut corrupti.",4.257014134
bc39e1b3-bb1d-4677-84e6-748a7f3ab7dc,Ellie,Price,Male,Manchester Royal Infirmary,Cardiology,"PhD, MSc, MD",64268481,kevin22@gmail.com,Yes,Admin,Cardiology,Repudiandae aperiam ab eius laudantium enim esse. Voluptas harum ipsam iste. Veniam corrupti nihil recusandae. Officia amet soluta dolores.,1.647129627
3df8eeef-e44a-41f6-9251-ad083fcb34fa,Natalie,Norris,Female,St Mary's Hospital,Neurology,"MRCP, MBBS, BSc",61508746,asmith@outlook.com,Yes,Read-Only,Orthopedics,"Beatae laboriosam tempore amet recusandae amet repellendus. Ipsa vero aliquam repellat id facere.
Aut suscipit dignissimos hic quibusdam voluptas. Cupiditate sunt eos.",3.816556639
c2112eda-f1e7-4a9b-af65-70d74643d705,Hilary,Hughes,Male,Royal London Hospital,Cardiology,MRCP,97757883,morrisonstewart@yahoo.com,Yes,Admin,Surgery,Vero minus sapiente odio nulla ad nostrum. Incidunt assumenda alias soluta maxime vel illum odio. Omnis aperiam amet nisi nisi soluta neque magnam.,1.543721189
92b95731-13f2-4c86-ab83-f00fed2ee36f,Mohammed,Law,Other,Queen Elizabeth Hospital,Neurology,"MBBS, MRCP, PhD",5334466,qward@parkinson-webb.com,Yes,Admin,Pediatrics,Distinctio asperiores harum. Culpa animi molestias optio non.,4.00183083
b6bca2a2-be79-4965-bc9a-923672bbe7b3,Ryan,Lewis,Female,Royal Liverpool University Hospital,Cardiology,"MSc, BSc, PhD",44203297,fwarren@gmail.com,No,Read-Write,Cardiology,"Et nihil beatae dolores magnam fugiat. Sed enim perspiciatis est molestias. Quam necessitatibus totam occaecati.
Odio cupiditate itaque porro hic est dolorem sint. Omnis illo occaecati blanditiis.",1.028070788
e51c0cdb-8247-44df-9d1f-8e30731c877a,Reece,Rogers,Other,Royal London Hospital,Psychiatry,"MD, BSc",38877098,patellawrence@white.info,Yes,Admin,Pediatrics,"Sit impedit alias placeat ut laboriosam.
Magni voluptate voluptatibus tenetur eum minima. Esse sint debitis assumenda autem eius. Porro veniam voluptas ut unde maiores blanditiis repudiandae.",4.859912201
19b53b7f-b47a-4dce-8f70-9452ce8c037e,Donald,James,Female,Manchester Royal Infirmary,Neurology,"FRCS, BSc, MRCP",70091391,shirley55@hotmail.co.uk,Yes,Read-Only,Cardiology,Magnam nobis magni consectetur illo iure beatae. Fugit quidem maiores ea nobis dolor labore harum. Illum exercitationem libero numquam.,2.769983593
70c455a9-2a1b-4112-b033-1476f53fc3dd,Cameron,Ross,Female,Queen Elizabeth Hospital,Orthopedics,"BSc, MD, MRCP",83269423,gwallis@carter-taylor.info,Yes,Read-Only,Surgery,Porro autem occaecati tempore a culpa quo. Magnam eius provident esse in. Itaque necessitatibus illo temporibus.,2.873714109
6d3f4b37-ed90-41c1-90b2-e6e5ec6e61bd,Neil,Davies,Other,Queen Elizabeth Hospital,Pediatrics,"FRCS, MSc, MBBS",49974424,smithbrian@myers-white.com,Yes,Admin,Orthopedics,"Rerum debitis accusamus cupiditate. Fugiat vitae cumque debitis. Corrupti accusamus corporis molestiae non.
Ipsum quidem nihil cum explicabo distinctio. Temporibus in ratione tempora doloremque.",3.910848486
4598244b-f0bd-4405-a50d-d400a27ee80d,June,Murray,Male,King's College Hospital,Cardiology,"MD, MRCP, MSc",38633082,mhamilton@wilkinson-oconnor.com,No,Read-Only,Pediatrics,Consequatur laudantium vitae sequi molestiae fugit aperiam. Hic nesciunt dignissimos maiores unde quibusdam. Quisquam mollitia asperiores autem quae aperiam. Saepe maxime sapiente nulla.,4.622246383
c1fa924e-e1bc-4fb2-afed-6cc540b000a4,Gemma,Chambers,Other,Queen Elizabeth Hospital,Orthopedics,"BSc, MSc, MD",49534308,marshallkim@james.org,No,Read-Write,Surgery,Harum repudiandae laborum laboriosam dolore veritatis dolores cupiditate. Quia facere cumque veritatis iste. Officiis eligendi totam omnis modi numquam.,1.49640813
53e83663-9c14-440d-9b2d-81ccc602bd20,Jane,Davey,Male,King's College Hospital,General Surgery,"MSc, PhD",91748305,summerstina@begum.com,Yes,Read-Write,Orthopedics,Omnis cum soluta. Accusamus expedita voluptatem unde magnam. Ab laudantium autem cupiditate necessitatibus assumenda cumque. Perspiciatis maxime quod magni.,3.915398735
7e15aa2c-07b6-428f-8e98-ce2517337a7c,Brian,Murray,Other,Royal London Hospital,Neurology,MSc,66785644,kellylewis@rose.org,No,Read-Write,Cardiology,"Consequatur consequuntur minus.
Quam repellendus maiores nulla ipsam beatae non. Reiciendis consectetur sint tempora optio non.
Exercitationem tempore nisi incidunt. Reiciendis culpa veniam.",1.724506343
33e9e55e-4024-42a3-8334-f55802cee581,Lorraine,Brown,Other,Manchester Royal Infirmary,Pediatrics,FRCS,84594005,ygibson@hotmail.co.uk,No,Read-Only,Cardiology,Facilis eum totam saepe quo ipsum corrupti. Delectus laudantium doloribus aut sequi provident quasi.,4.645193836
6f844392-62f9-4bb2-a5dc-ac6cc329870a,Phillip,Gray,Male,Royal London Hospital,Neurology,"BSc, MD",16597758,hillmelanie@marshall-francis.com,Yes,Read-Only,Orthopedics,Reprehenderit temporibus praesentium sed fugiat officia.,1.78254574
ac4ebce0-a02a-4b21-a2a7-d0fcc683ad33,Kerry,Edwards,Female,Royal Liverpool University Hospital,Orthopedics,FRCS,22069312,sally90@gmail.com,No,Read-Write,Surgery,Ad enim esse architecto laborum atque. Perferendis temporibus animi et ad. Vero distinctio quaerat nisi minus.,2.502160904
d2928f4b-e151-4a0d-b275-16ea63a6aae9,Joe,Mitchell,Other,King's College Hospital,Pediatrics,"MSc, MRCP",34479434,rbibi@hutchinson-johnson.co.uk,Yes,Read-Write,Cardiology,In error deserunt nam aliquid ab nihil. Laudantium provident modi architecto libero. Id sunt ratione nisi eveniet quis.,4.15885301
5ac5f4f0-771e-4087-952b-1ee109d5b64f,Charlie,Ahmed,Other,Royal Liverpool University Hospital,Orthopedics,"BSc, MSc",8239559,leon00@gmail.com,Yes,Admin,Orthopedics,"Magni consequuntur quod.
Atque earum facere exercitationem corporis. A quo molestiae magni maxime soluta. Consequuntur quasi eligendi recusandae.",2.438388591
907d8532-2076-4932-919c-21edd47133e7,Abigail,Cox,Male,Royal Liverpool University Hospital,Pediatrics,PhD,37174366,scottbenjamin@dean-white.info,Yes,Read-Write,Surgery,"Occaecati necessitatibus facere consequuntur enim. Iste aperiam iusto impedit. Libero itaque modi quisquam quibusdam accusamus.
Dolorem illo consectetur illum. Est cum esse ea earum.",4.047085904
d26eeeba-53ff-4644-8741-ee56b5e2834d,George,Mason,Other,Royal London Hospital,Orthopedics,MD,6061735,marie58@cook-richards.com,No,Admin,Surgery,Numquam ipsa provident cupiditate sint officia repudiandae debitis. Maxime asperiores voluptatibus corrupti.,1.086445387
ebc16f69-7946-4978-a5e9-675306389bd3,Alex,Murray,Other,Royal Liverpool University Hospital,General Surgery,"MD, FRCS, MSc",2787680,terry26@warner-hall.biz,Yes,Admin,Surgery,Quod neque facilis dignissimos nobis. Tenetur officiis quam facere eveniet assumenda sint.,2.813028538
14dc01bc-0aa5-4583-a2a5-a421858da7da,Oliver,Richardson,Male,Manchester Royal Infirmary,Pediatrics,MBBS,22371018,kathleen37@smart-martin.com,Yes,Admin,Orthopedics,Natus perferendis voluptatem fugit. Facere sequi quas dignissimos nisi explicabo fugiat consequatur.,3.483244307
5c6be596-58f1-4c91-9d6d-47e490e0172f,Sally,Bell,Other,Royal Liverpool University Hospital,Neurology,"MD, PhD",851503,fmellor@yahoo.com,Yes,Read-Only,Cardiology,Sequi magnam numquam aspernatur similique amet. Tenetur magni excepturi quae at dolore et.,1.303672473
b7a02afd-30d6-463f-91c2-72d801267789,Callum,Carpenter,Other,St Mary's Hospital,General Surgery,"BSc, MBBS",78193440,francis03@griffiths.com,Yes,Read-Only,Surgery,"Sit aliquam eveniet sequi deleniti numquam. Quis aut dolor id rem doloremque architecto.
Nemo modi totam voluptatum. Officia similique perspiciatis voluptate ex. Ipsum ipsa sed beatae officia.",4.309075904
789a2829-8a66-4359-abe0-a1771c5e1698,Rachael,Bates,Male,Royal London Hospital,Neurology,"PhD, MBBS, MRCP",37235007,pauline90@watson.com,Yes,Admin,Neurology,Repellendus nostrum rerum odio corrupti dolore. Error eos ex quaerat iste. Commodi inventore nihil iusto iusto.,4.547679075
d763b159-ed9a-489a-9085-2f4f0b09ec41,Gordon,Turner,Other,St Mary's Hospital,General Surgery,"MRCP, MBBS, FRCS",58600802,granteleanor@gmail.com,No,Read-Only,Cardiology,"Quam aliquam dolore. Eos quidem culpa ipsum facere tenetur. Corrupti commodi beatae explicabo.
Voluptate quisquam ullam commodi. Beatae veniam aspernatur nulla doloremque.",3.006946073
067fece7-f1ff-46dc-b45a-a79bd855fb35,Georgina,Johnson,Other,Queen Elizabeth Hospital,Pediatrics,"MRCP, MBBS",81378883,katherinegeorge@gmail.com,Yes,Admin,Pediatrics,"Est similique dolor voluptate ipsum. Ducimus doloremque delectus ad.
Incidunt error omnis vero exercitationem. A error nulla libero ipsa ipsum.",3.573202416
2011bc8a-e7bf-4a96-a484-9eb55096ccf2,Melissa,Bennett,Female,Manchester Royal Infirmary,Psychiatry,"PhD, MRCP",3702027,martinabigail@walsh.com,No,Read-Write,Orthopedics,"Ratione enim error asperiores. Tenetur nam aperiam quasi dignissimos nesciunt autem.
Eaque temporibus dolores. Iusto libero sequi vel inventore. Mollitia consequatur ducimus sed cumque.",3.843290857
a2b4d215-c3c5-407d-be29-2238fbfbe602,Maria,Hamilton,Other,Royal Liverpool University Hospital,Orthopedics,"MD, MBBS",37158697,odonnelllawrence@burns.com,No,Admin,Neurology,"Maiores accusantium ea nemo. Ad et quam.
Nostrum asperiores nesciunt ea vel optio. Ducimus fugiat officiis perspiciatis accusamus.",3.620631792
2462c274-abbf-46c7-a80a-ee2a466bd06f,Ruth,Begum,Female,St Mary's Hospital,General Surgery,"MD, BSc",93314676,george91@townsend-russell.com,Yes,Admin,Psychiatry,Necessitatibus nihil magnam hic ipsa veritatis. Voluptatibus distinctio similique aliquid esse harum aspernatur nulla.,3.778923373
ddda17a3-6779-4e0d-a5c1-df67987d616d,Jasmine,Kerr,Male,St Mary's Hospital,Pediatrics,"MD, MBBS",24494033,kieranclayton@stone.com,Yes,Read-Write,Psychiatry,"Dolore ratione et facilis nobis. Commodi velit fugit.
Eos nihil harum.
Ducimus deleniti optio fugiat. Rem voluptates alias eligendi aliquam quod facere eius.",1.451572983
29b49664-0f52-461d-82f1-240d4e5c6dd2,Sharon,Lowe,Other,Royal Liverpool University Hospital,Orthopedics,MBBS,37016517,sgiles@yahoo.co.uk,Yes,Read-Only,Neurology,"Dolore magni nihil explicabo sequi. Eius delectus necessitatibus ex iste alias. Minima tenetur ipsum itaque labore ut.
Consequatur nam quaerat asperiores ipsa.",2.82596608
e91e70af-224a-4354-a490-7635201910c6,Grace,Fox,Other,Royal London Hospital,General Surgery,PhD,5770494,fcooper@yahoo.com,Yes,Read-Write,Neurology,Adipisci illo quo dolore magnam ea reiciendis recusandae. Voluptatem unde nemo magni assumenda. Aperiam quae rem tenetur quam qui nisi.,2.211607356
b75db71e-a453-4fe9-b48f-653e7b1bcb6b,Hannah,Gallagher,Other,Royal Liverpool University Hospital,Orthopedics,"BSc, FRCS",32984481,alexanderhill@young.com,Yes,Read-Write,Pediatrics,At excepturi illo repellendus. Cupiditate cumque pariatur corporis illo facere amet.,4.779358463
bad4c288-0bf5-4ed8-b93c-2989c399fd7f,Jemma,Jones,Other,Royal Liverpool University Hospital,Pediatrics,FRCS,16681594,nlynch@outlook.com,Yes,Admin,Orthopedics,"Harum eligendi reiciendis placeat veritatis sapiente itaque.
Officiis ipsum quo laudantium. Rem esse minima laudantium quisquam delectus porro. Suscipit soluta quaerat.",3.26163128
d2d07223-0b20-4e0f-8505-0a17d2e1ed4d,Marcus,Jones,Male,Royal Liverpool University Hospital,Pediatrics,MSc,46776664,nprice@hughes-mann.info,Yes,Read-Only,Cardiology,"Deserunt recusandae porro voluptates sunt. Non quo velit voluptatum doloribus explicabo. Nam laborum illo rerum.
Accusantium velit ex distinctio voluptate suscipit. Quam sint quidem perferendis.",3.799724216
b2835498-be80-493e-b0f1-bb1d8e10fed6,Ellie,Smith,Female,Royal Liverpool University Hospital,Neurology,"PhD, BSc",12888996,blackross@gmail.com,Yes,Read-Write,Neurology,Deserunt quas delectus porro molestias libero. Tempore rem ipsa libero sint facere praesentium. Eos quibusdam unde ex aliquid ipsa.,2.402334127
2e22fd39-f31e-4448-a323-c57fa197b954,Megan,Morgan,Other,Manchester Royal Infirmary,Psychiatry,"MRCP, BSc, PhD",5268405,marianlamb@hotmail.com,No,Read-Only,Surgery,"Nihil eos aperiam. Cupiditate quidem optio deserunt alias eveniet. Cumque rerum officia sapiente eum.
Aliquid quos nisi velit hic sed similique soluta.",1.595795432
d020baee-95fc-4389-8cd6-6756583e26a4,Ruth,Clark,Male,Queen Elizabeth Hospital,Pediatrics,"FRCS, MRCP",35313,doyleross@yahoo.co.uk,No,Read-Write,Cardiology,"Nisi animi occaecati repellendus. Repellendus dignissimos laboriosam suscipit modi veniam odio. Non explicabo ab.
Consequuntur alias accusamus molestiae.",2.864334142
2ca723c4-8f4e-4442-94aa-aefe153251c9,Harriet,Singh,Other,Royal London Hospital,Psychiatry,MRCP,3992588,gillian73@yahoo.co.uk,Yes,Read-Only,Cardiology,"Quae eum harum quam assumenda.
Tempora reprehenderit aliquid mollitia magnam. Iste voluptatem porro maiores nihil optio deleniti. Nostrum veritatis saepe distinctio.",4.939335854
ccd9f2af-339c-4a75-83fd-46ffd03459a4,Mandy,Lewis,Female,Royal Liverpool University Hospital,Psychiatry,MD,46172690,dharris@hayes-holmes.com,Yes,Read-Only,Cardiology,"Cumque pariatur adipisci autem eaque magni corporis facilis.
Vero consequatur iste. Aliquam ipsam fugiat vitae asperiores et quis.",3.484045434
b56b9357-b34d-48b0-93f3-c15842ce91c0,Matthew,Campbell,Male,St Mary's Hospital,Cardiology,"PhD, FRCS, BSc",52975004,beverleygreenwood@yahoo.com,Yes,Admin,Orthopedics,"Quisquam maxime debitis officia vitae quia. Incidunt dignissimos esse est.
In rerum hic similique nostrum. Molestiae sunt accusamus debitis voluptatum laudantium consequatur.",1.998188301
8476af98-425d-495f-8846-bf9040fe6898,Bruce,Turner,Female,Manchester Royal Infirmary,Neurology,"MBBS, MSc, PhD",38982697,barbarabennett@outlook.com,Yes,Read-Only,Cardiology,"Omnis sint fuga quisquam repudiandae aperiam ut. Eveniet laboriosam harum placeat inventore dignissimos nam.
Nemo nesciunt dolore vel maxime. Alias doloremque modi voluptatum velit fuga.",2.588776434
e8f58c5d-ffa0-4419-b4db-cc40ef7dee1a,Leigh,Pearson,Female,Manchester Royal Infirmary,Orthopedics,"MSc, MD",97335795,harrisrobert@gmail.com,Yes,Read-Only,Neurology,Suscipit officiis voluptatibus molestias eligendi omnis. Hic odio autem non.,2.170430122
72e6316e-e671-4ad2-81b5-468a27bb1580,Russell,Wood,Other,Manchester Royal Infirmary,Orthopedics,"MBBS, MRCP",86846447,oholt@bennett-parker.com,Yes,Admin,Psychiatry,Maxime rerum earum. Error accusamus nostrum possimus praesentium quia consequatur molestiae. Facilis delectus omnis animi error.,2.457964868
a1ee691a-09e1-43b0-a71f-27728d7f7ba5,Rita,Young,Male,King's College Hospital,Orthopedics,"MD, BSc, MSc",91004686,glenn05@baxter.com,No,Admin,Surgery,Maiores ipsum laboriosam in dolore quidem dignissimos quia. Ullam consequuntur rerum labore.,2.037363745
83210210-a43c-491d-ad4d-a4ef95e38180,Carly,Wright,Male,Royal Liverpool University Hospital,Pediatrics,"FRCS, MSc",30698057,jbell@lewis-mckenzie.net,Yes,Read-Write,Pediatrics,Ipsa a voluptas molestias sequi. Deserunt ullam officia labore vel veniam minima. Voluptas aspernatur aperiam consequuntur dolorum laudantium. Sunt veritatis qui quidem.,2.295586488
50eaa1d2-c1f8-490b-a55e-44b808a6d5b4,Joshua,Kennedy,Male,Royal Liverpool University Hospital,General Surgery,"BSc, FRCS, MRCP",35859900,beth15@hill-cole.info,No,Read-Write,Cardiology,Dicta repellat ipsum reprehenderit. Ipsam iste repudiandae quam minus aspernatur maxime.,4.61043354
31610b3d-1257-463c-b25d-cb50d15b5985,Joe,Kelly,Female,Queen Elizabeth Hospital,General Surgery,"PhD, BSc",37674491,duncan66@harvey-rose.org,Yes,Read-Write,Orthopedics,"Excepturi similique fugiat quaerat. Occaecati quae quam modi dignissimos.
Esse explicabo modi rem. Nostrum fuga iusto dolor.",3.464870673
9c63765b-74e0-4bbb-8a80-33a7a5fd89c8,Chloe,Evans,Other,Royal London Hospital,Cardiology,"PhD, MSc, BSc",4113895,julia78@hotmail.co.uk,Yes,Admin,Neurology,"Quidem itaque non animi ipsum expedita.
Dolorem iure aliquid atque natus. Distinctio accusamus totam voluptatibus corporis eum exercitationem. Perspiciatis in vero dolorem quos aliquam.",1.931218109
85b303d3-756b-4c0d-8ff0-c8ac3d1cd68c,Robin,Spencer,Female,Queen Elizabeth Hospital,Orthopedics,"MSc, PhD",32761501,williamscaroline@alexander-smith.com,Yes,Admin,Psychiatry,"Blanditiis doloribus maxime est debitis quos magni. Assumenda iste provident iste maiores eaque odio.
Ea eaque voluptate eligendi.",2.387325862
e9a4a856-556b-40fa-b5a3-cece28cdc38a,Maureen,Patel,Male,King's College Hospital,Cardiology,PhD,21167625,eric25@yahoo.com,Yes,Read-Only,Psychiatry,Dicta sunt similique ipsum voluptates sed ex. Quo similique velit accusamus quae eveniet molestias. Libero non mollitia quisquam.,4.149961815
c5826444-79fa-4501-a287-401ba7bbaa76,Jill,Harvey,Male,St Mary's Hospital,Orthopedics,"MRCP, MD",70834593,roy17@yahoo.co.uk,Yes,Read-Only,Psychiatry,Laudantium molestiae distinctio quaerat. Consectetur non aliquam blanditiis nemo ipsum vel mollitia.,3.43193171
1519401c-8b1f-4137-8ea2-55e08e50c79a,Phillip,Allen,Other,King's College Hospital,Pediatrics,"MSc, BSc",26894416,rbentley@hotmail.co.uk,Yes,Read-Write,Psychiatry,Totam error tempora vel consequuntur. Non doloremque deleniti necessitatibus et autem dolore. Fugiat rem libero voluptas.,2.275404998
00a1402e-57e7-4f7b-8486-10cfd21276c2,Thomas,Bishop,Other,St Mary's Hospital,Orthopedics,"MRCP, PhD",85145396,fowlersam@atkinson-edwards.net,Yes,Read-Only,Pediatrics,"Excepturi veritatis maxime vero veritatis placeat amet error. Eos iusto fuga.
Ea eius ut quo numquam ex. Fuga distinctio porro deleniti iusto. Dolorem iure nobis veniam amet maxime.",4.570131746
1a9e8547-147a-48ac-865d-8e4ed01e488b,Gareth,Jenkins,Other,King's College Hospital,Orthopedics,"PhD, MD",51070314,ndennis@lowe.net,Yes,Read-Write,Pediatrics,"Dolores similique id eum. Unde consectetur esse fuga.
Sequi repellendus praesentium. Magni ullam mollitia.
Accusantium ad veniam ipsam. Aliquid ipsam nisi voluptates quod.",2.057246209
91fd7d4a-5a31-46a6-9b87-cc5e6d7fe9b2,Frank,Miller,Female,Manchester Royal Infirmary,Orthopedics,MRCP,19460419,bethfowler@davies.com,Yes,Read-Only,Pediatrics,"Quam nulla ipsum. Tempore ad autem ea deleniti repellendus odit.
Occaecati tempora nisi aspernatur at iusto.",2.569576216
60c8e5a0-d560-464c-95f7-792a739ac9e2,Sandra,Pearce,Female,Royal London Hospital,Neurology,"FRCS, MD",63853271,saundersaaron@outlook.com,Yes,Read-Write,Pediatrics,"Veritatis cum voluptate reprehenderit iusto atque.
Animi optio quos voluptas distinctio. Enim dolor at accusantium sapiente libero rerum.
Sit tempore assumenda quas dicta. Autem cupiditate eveniet.",4.235671612
d7604342-fcbc-4229-9caf-a108832c9b79,Megan,Gibbs,Male,Manchester Royal Infirmary,Orthopedics,BSc,86182817,ojackson@graham.com,Yes,Admin,Cardiology,Excepturi numquam tempore ducimus quis totam expedita. Voluptatem inventore necessitatibus temporibus. Culpa reprehenderit consequuntur explicabo tenetur tempore.,3.901502221
22d80170-1e6c-4d83-a2f6-2516dc88b09c,George,Green,Female,Manchester Royal Infirmary,Pediatrics,"MRCP, PhD, FRCS",32529046,henryjennings@hotmail.co.uk,Yes,Admin,Pediatrics,"Quasi vel reprehenderit cum dolor est vel earum. Laborum vel animi quod error consectetur fugiat.
Nihil ex unde ipsa commodi error odio. Omnis veritatis alias deserunt neque.",2.810615808
2ebed37d-05d1-46b6-acee-c38d511fcda9,Rachael,Fletcher,Other,Queen Elizabeth Hospital,Psychiatry,"PhD, MBBS, MRCP",60381723,josh89@hotmail.co.uk,Yes,Admin,Psychiatry,Quos error provident dolor quis vero soluta est. Veniam debitis eum hic quas. Repudiandae fugit illo illum ullam.,2.368632997
567fec5e-04ea-481d-a006-8c1cbbd743b3,Martyn,Chambers,Female,Manchester Royal Infirmary,Cardiology,"MRCP, MD",77061439,dawn21@thomas.net,No,Read-Write,Cardiology,Quam porro numquam repudiandae repudiandae. Doloremque tenetur officiis laudantium. Doloremque nesciunt deserunt fuga neque aperiam quam.,4.081237334
0b4cba0a-317e-4b1d-9b83-acd5e2ccddd8,Francesca,Morris,Male,Royal London Hospital,Cardiology,"FRCS, MBBS",63111634,jwilliams@jennings.com,Yes,Read-Write,Pediatrics,"Minus quidem ipsum distinctio doloribus enim. Excepturi ea eos assumenda. Maiores dignissimos saepe praesentium ipsum perspiciatis.
Neque impedit veniam unde doloribus. Ratione repudiandae aliquid.",2.260150547
b2e74e77-0fe1-4edf-a538-790169f12ccd,Gregory,Barrett,Male,Royal London Hospital,Neurology,"PhD, MSc, FRCS",1583906,fletchertracy@taylor.com,Yes,Read-Only,Psychiatry,Commodi voluptas quas cum. Vel veniam magnam itaque consectetur accusantium voluptatem. Quas deleniti enim architecto nostrum impedit.,2.324236459
e963544a-63b7-4101-8bf8-e26a4fae667b,Deborah,Edwards,Male,St Mary's Hospital,Pediatrics,"MRCP, PhD",2121753,jayneharris@thomas.com,Yes,Read-Write,Psychiatry,Amet ex tempora unde dolores nobis accusamus. Asperiores illo mollitia perspiciatis sunt ullam commodi.,4.210484885
cb60fefc-c47e-430e-99b7-02a20d5f024a,Hugh,Williamson,Female,Queen Elizabeth Hospital,Neurology,MSc,92416545,pmartin@peacock.com,Yes,Admin,Neurology,"Dolorem velit magnam fuga. Occaecati aliquam iure repellat.
Suscipit rerum illo. Assumenda maiores vero quae qui totam.",2.976193143
eb1c3ba4-5b9e-42d0-ab0c-9fddb61b03e9,Rosie,Holmes,Female,Queen Elizabeth Hospital,Neurology,"MRCP, MSc, MBBS",98133662,ashtonstanley@yahoo.com,Yes,Admin,Orthopedics,Similique atque asperiores eaque laboriosam. Molestias aut omnis maxime incidunt libero. Laborum aut eaque.,1.090457951
688181a8-13d1-4a49-ad46-9bf4d5cf2dc4,Joel,White,Male,Queen Elizabeth Hospital,Cardiology,"FRCS, MD, MBBS",91334646,sophie67@gmail.com,Yes,Read-Only,Psychiatry,"Explicabo itaque incidunt a. Cupiditate magnam tenetur commodi. Fugiat deserunt incidunt dolore veritatis consequatur.
Fugit fuga dolor modi quasi.",4.17665245
9aa909f1-5adf-4d04-b0d2-27180dd35d11,Vanessa,Davies,Female,Royal London Hospital,Neurology,MRCP,664061,rita09@smith-davies.info,No,Read-Only,Orthopedics,"Beatae nostrum ea quas molestiae. Nisi dolores recusandae qui ex alias. Omnis veritatis incidunt magni ad accusantium consequuntur.
Cupiditate sequi iusto. Aut iure esse quae unde. Ad culpa ex.",4.301110027
417df4f8-c1a7-4e00-9ec1-2fa2e6df12ce,Craig,Thompson,Male,Royal Liverpool University Hospital,Pediatrics,PhD,1904006,mohammad73@butler.com,No,Admin,Cardiology,Distinctio quam tempore dolores veniam tempore. Fugiat eum voluptatibus laborum hic.,2.086068274
d95e17e1-900f-42f7-8f4b-4ed5ac1d02e8,Jayne,Scott,Female,St Mary's Hospital,General Surgery,"MBBS, PhD",89827119,fhughes@brown.co.uk,Yes,Read-Only,Psychiatry,"Accusamus quae perspiciatis ullam numquam sunt. Dicta aperiam vel suscipit.
Ea nobis voluptates vel fugiat numquam earum nisi. Nulla repellat iure laborum dolores.",3.20504056
2e402534-6987-4052-b421-9d3ecdc39412,Harry,Goodwin,Male,St Mary's Hospital,Orthopedics,"BSc, PhD",6333011,millsmelissa@davies-briggs.com,No,Read-Write,Surgery,"Esse blanditiis consequuntur optio ad suscipit minus. Odio natus nostrum voluptates esse ea.
Voluptates labore numquam adipisci. Ipsa praesentium labore dignissimos ea.",2.991566524
439f4b86-cd6a-4e0c-b427-965607db34e0,Jean,Spencer,Female,St Mary's Hospital,General Surgery,"MBBS, MD",33758559,tracywilkins@potts-turner.com,Yes,Read-Write,Pediatrics,Vel ipsa voluptate doloremque numquam nostrum. Et quisquam animi eius voluptatum minima.,4.136053347
106861d3-633d-4c54-b304-59cc30c42d61,Lauren,Green,Male,Queen Elizabeth Hospital,General Surgery,PhD,6669765,mileseileen@yahoo.com,No,Read-Write,Surgery,"Maiores suscipit ipsa perferendis accusantium. Similique odit cum.
Possimus natus deserunt. Voluptates soluta voluptas tenetur odio quis. Earum debitis molestiae dolorum repudiandae.",4.611202413
06b42b6f-1f94-43c8-98a7-75945b8c4949,Molly,Brown,Male,Queen Elizabeth Hospital,Orthopedics,MBBS,20336627,luke51@warner.com,Yes,Read-Only,Surgery,"Rem nihil veniam cum necessitatibus. Mollitia laudantium eos odit. Officia quis praesentium sit aut.
Omnis quibusdam vel libero velit. Voluptatum soluta quas commodi. Vero ad commodi esse explicabo.",3.99750755
675d0855-2d55-40c9-8576-598359cd012a,Brenda,Barrett,Other,King's College Hospital,Orthopedics,"MD, MSc, MBBS",48806530,joelhenderson@kerr-davies.com,Yes,Read-Write,Orthopedics,Nisi occaecati officiis suscipit. Consequuntur totam doloremque ad excepturi distinctio.,4.586667403
